internalName,title,metacriticLink,dealID,storeID,gameID,salePrice,normalPrice,isOnSale,savings,metacriticScore,steamRatingText,steamRatingPercent,steamRatingCount,steamAppID,releaseDate,lastChange,dealRating,thumb,release_date,release_year,date
BATTLESHIPSCOMMANDOFTHESEA,Battleships: Command of the Sea,/game/battleships-command-of-the-sea/,Fbn%2BtkMw2MFiQ1HFHrAvbI4lMyv02WSNINSfyRdK8vY%3D,1,243978,0.79,4.99,1,84.168337,0,Mixed,60,35,1450300,1650412800,1770668485,0.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1450300/capsule_231x87.jpg?t=1704410238,2022-04-20 00:00:00+00:00,2022,04/20/22
BOTLOOP,Bot Loop,/game/bot-loop/,craNNqdKG7qswQN%2BsjO%2BVdr884%2B2d%2FFh3i65%2F8FsQf0%3D,1,292207,3.19,19.99,1,84.042021,0,Positive,90,10,1564350,1728086400,1770503402,2.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1564350/capsule_231x87.jpg?t=1728554862,2024-10-05 00:00:00+00:00,2024,10/05/24
DRAGONBALLFIGHTERZ,DRAGON BALL FighterZ,/game/dragon-ball-fighterz/,pN%2BP8X75%2BXEx5ATM5T3lmHIDXGLhrdo8LosbfLj9MaA%3D,1,174454,9.59,59.99,1,84.014002,85,Very Positive,91,25571,678950,1516924800,1770680190,8.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/678950/capsule_231x87.jpg?t=1733508969,2018-01-26 00:00:00+00:00,2018,01/26/18
ACECOMBAT7SKIESUNKNOWN,ACE COMBAT 7: SKIES UNKNOWN,/game/ace-combat-7-skies-unknown/,%2BeTRZ2v2MmcvRbWqgX1xM3ttDTQ2lHIoiGYVrvd5zFk%3D,1,192420,9.59,59.99,1,84.014002,78,Very Positive,88,21575,502500,1548892800,1770680160,8.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/502500/capsule_231x87.jpg?t=1737108523,2019-01-31 00:00:00+00:00,2019,01/31/19
DIGIMONWORLDNEXTORDER,Digimon World: Next Order,/game/digimon-world-next-order/,tDXomy8DjowwOvLmhBh4wtvFpnTX0c2ZaO%2FIzsjPoRc%3D,1,256765,9.59,59.99,1,84.014002,0,Very Positive,81,1124,1530160,1677024000,1770075384,5.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1530160/capsule_231x87.jpg?t=1703657174,2023-02-22 00:00:00+00:00,2023,02/22/23
SOULCALIBURVI,Soul Calibur VI,/game/soulcalibur-vi/,LG2g7Gkt2pcNX16hUqv%2Bf%2BZSNpUvCwWrfPeRiQqdHeQ%3D,1,176105,14.39,89.99,1,84.009334,80,Very Positive,83,5609,544750,1539820800,1770075267,7.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/544750/capsule_231x87.jpg?t=1718967845,2018-10-18 00:00:00+00:00,2018,10/18/18
GODWARSTHECOMPLETELEGEND,GOD WARS The Complete Legend,/game/god-wars-the-complete-legend/,fzKtcqcH2jbZtVG5pukDikJgBfyuKRsS4pJXouXhIy0%3D,1,202441,5.44,33.58,1,83.799881,0,Mixed,68,185,1038810,1560384000,1770764513,6.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1038810/capsule_231x87.jpg?t=1700019554,2019-06-13 00:00:00+00:00,2019,06/13/19
DRAGONCLIMAX,Dragon Climax,/game/dragon-climax/,LsQkJcK8Gvs3tcDZtWClgx2ZHf0PqU%2Bo4yEKWe9QPaI%3D,1,176424,0.67,3.99,1,83.208020,0,Very Positive,83,85,593740,1513555200,1770663465,0.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/593740/capsule_231x87.jpg?t=1666984180,2017-12-18 00:00:00+00:00,2017,12/18/17
GRANDPA,Grandpa,,%2FNkH3thFtBuCQyGemSu%2B8K8UBIfSMI0t5%2BrpHAgIeBk%3D,1,186422,0.67,3.99,1,83.208020,0,Mixed,54,227,838270,0,1770308576,3.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/838270/capsule_231x87.jpg?t=1728646819,1970-01-01 00:00:00+00:00,1970,01/01/70
TYPERIDER,Type Rider,/game/type-rider/,51VYNgfVIT7yYHHgqzbfqFcH%2Be%2FrfDm7M11VOX%2Fb%2Frs%3D,1,102593,0.84,4.99,1,83.166333,0,Very Positive,83,559,258890,1383696000,1770325494,3.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/258890/capsule_231x87.jpg?t=1727858569,2013-11-06 00:00:00+00:00,2013,11/06/13
ALWASAWAKENING,Alwa's Awakening,/game/alwas-awakening/,3HSEJwDbku4FoQgJaCCQyEBKtqax1Ve%2B6FUdIluPQ2M%3D,1,165621,1.69,9.99,1,83.083083,71,Very Positive,80,681,549260,1485993600,1770662053,8.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/549260/capsule_231x87.jpg?t=1705322736,2017-02-02 00:00:00+00:00,2017,02/02/17
ALWASLEGACY,Alwas Legacy,/game/alwas-legacy/,59gY%2BYROD9TY9J5%2BidGX393WYgGnPAPLVjXqmPAVKbI%3D,1,217108,3.05,17.99,1,83.046137,78,Very Positive,87,458,1205900,1592352000,1770662021,8.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1205900/capsule_231x87.jpg?t=1705323543,2020-06-17 00:00:00+00:00,2020,06/17/20
CALMEDBYTHEDARKSHINNEON,Calmed by the Dark Shin Neon,/game/calmed-by-the-dark-shin-neon/,JwWs4shxvp%2F02D6ps2eh8Pouak4MqODjwnenhXRMNWM%3D,1,306408,3.98,22.48,1,82.295374,0,,0,0,2411920,1720483200,1769665529,1.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2411920/capsule_231x87.jpg?t=1724110753,2024-07-09 00:00:00+00:00,2024,07/09/24
FAKEHOSTEL,Fake Hostel,/game/fake-hostel/,b%2B6IDS7L0hp44dZAoCY5iW0GZY4efmL5fQjBWTsIb%2Fk%3D,1,234745,0.89,4.99,1,82.164329,0,Mixed,61,483,1735420,1631750400,1770333660,3.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1735420/capsule_231x87.jpg?t=1728938318,2021-09-16 00:00:00+00:00,2021,09/16/21
ROGUEZODIACS,Rogue Zodiacs,/game/rogue-zodiacs/,th7OApDnqa3uPRjmbt3xlQ0Akn6s8QyQik7pqtrmHn8%3D,1,297237,3.59,19.99,1,82.041021,0,,0,0,3054470,1737676800,1770673314,3.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3054470/0ebbea12330bebd12d263738f7d595b422b3ddda/capsule_231x87.jpg?t=1751044251,2025-01-24 00:00:00+00:00,2025,01/24/25
GUILTYGEAR2OVERTURE,GUILTY GEAR 2 -OVERTURE-,/game/guilty-gear-2-overture/,mwgdRUfyyyhhjlv1cvM1SKplyFZiSrxow%2Fkqq1A5%2B8c%3D,1,151411,3.79,19.99,1,81.040520,0,Mostly Positive,76,378,437000,1459382400,1770146866,5.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/437000/capsule_231x87.jpg?t=1671012068,2016-03-31 00:00:00+00:00,2016,03/31/16
XCOMCHIMERASQUAD,XCOM: Chimera Squad,/game/xcom-chimera-squad/,d750srELrh%2FfDb9Keqq3jHNg%2BhCjrQyFVQFdkA8GNwo%3D,1,213714,3.79,19.99,1,81.040520,77,Mostly Positive,74,12781,882100,1587600000,1770320144,7.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/882100/capsule_231x87.jpg?t=1603903072,2020-04-23 00:00:00+00:00,2020,04/23/20
NOTURNINGBACKTHEPIXELARTACTIONADVENTUREROGUELIKE,No Turning Back: The Pixel Art Action-Adventure Roguelike,/game/no-turning-back-the-pixel-art-action-adventure/,jVyNSNETvUE4V%2FlTSZpr5qoNnZFf9KBwDiSeIhPtEr8%3D,1,147981,0.59,2.99,1,80.267559,0,Mixed,57,26,358080,1434412800,1769982777,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/358080/capsule_231x87.jpg?t=1611524752,2015-06-16 00:00:00+00:00,2015,06/16/15
SAVETHEHALLOWEEN,Save the Halloween,/game/save-the-halloween/,N%2Fqy0GXkgblo0WblPODjDif2cE6IN7dGsxio5lXb%2BUk%3D,1,175139,0.59,2.99,1,80.267559,0,Mostly Negative,33,27,741100,1510272000,1770067975,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/741100/capsule_231x87.jpg?t=1658270842,2017-11-10 00:00:00+00:00,2017,11/10/17
SEXYSERIALKILLER,Sexy Serial Killer,/game/sexy-serial-killer/,V%2BZeec%2F2iDAUXE3NeIYsqjkhgIaWQpO2nYtvpjkBuv4%3D,1,177578,0.59,2.99,1,80.267559,0,Mixed,56,178,738920,1514160000,1769797024,2.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/738920/capsule_231x87.jpg?t=1717502696,2017-12-25 00:00:00+00:00,2017,12/25/17
DADDY,Daddy,/game/daddy/,%2FuYgiBE1c0Mfmt7ZZBnqvHYsiA7r2lzHgyrrGZUDhRY%3D,1,187976,0.59,2.99,1,80.267559,0,Mixed,57,121,867480,1668297600,1770307966,3.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/867480/capsule_231x87.jpg?t=1728646907,2022-11-13 00:00:00+00:00,2022,11/13/22
BUNNYTHEHORRORGAME,Bunny - The Horror Game,/game/bunny-the-horror-game/,X70xIxsxyZrOaUqWeOsSFaAZJGpv9TIzWEcclFNSEsU%3D,1,191462,0.59,2.99,1,80.267559,0,Mostly Negative,34,38,911040,1535414400,1770312551,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/911040/capsule_231x87.jpg?t=1728646927,2018-08-28 00:00:00+00:00,2018,08/28/18
TEXT,TEXT,/game/text/,VZ2YOGXUXTVCdK01MTpsHpjXmx3QjJ8K3IdRBt%2Bc8pE%3D,1,193618,0.59,2.99,1,80.267559,0,Mostly Positive,78,47,954590,1539820800,1770333657,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/954590/capsule_231x87.jpg?t=1572513341,2018-10-18 00:00:00+00:00,2018,10/18/18
SKINNY,Skinny,,oLzi85fpPGGR4huwm87iKVRUYqs013vZGZNygrjfhFA%3D,1,195243,0.59,2.99,1,80.267559,0,Mixed,59,76,977340,0,1770311842,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/977340/capsule_231x87.jpg?t=1728646988,1970-01-01 00:00:00+00:00,1970,01/01/70
MONOLOGUEWINTERMELANCHOLY,Monologue: Winter melancholy,/game/monologue-winter-melancholy/,J26xVed%2FNriwyzytidmO7i%2Fqg%2FlmHrSgeEDu08oyvZ0%3D,1,280882,0.59,2.99,1,80.267559,0,Very Positive,81,53,2696970,1702252800,1770502535,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2696970/capsule_231x87.jpg?t=1707256210,2023-12-11 00:00:00+00:00,2023,12/11/23
GRUNT1914,Grunt1914,/game/grunt1914/,19ubOZxYpFXfD8pSjyT9M4A2pdqSt65e%2BQBKppb6lrA%3D,1,290537,0.59,2.99,1,80.267559,0,Mixed,63,22,1059040,1573171200,1770672797,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1059040/capsule_231x87.jpg?t=1703014611,2019-11-08 00:00:00+00:00,2019,11/08/19
LOVENWARHEROBYCHANCE,Love n War: Hero by Chance,,xlYAhbWVjsV3R4HfwENfM1n3D2mJOSE2uVI6tejVLl8%3D,1,294045,0.59,2.99,1,80.267559,0,Mostly Positive,79,1112,1433420,0,1770302697,3.5,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1433420/capsule_231x87.jpg?t=1729658409,1970-01-01 00:00:00+00:00,1970,01/01/70
CHRISTMASSANTATROUBLES,Christmas Santa Troubles,/game/christmas-santa-troubles/,y3SeXZVBlTMc5pCHdGZOpHSdSuIrGsbJgV%2FJ5S%2FJEiw%3D,1,299687,0.59,2.99,1,80.267559,0,Mostly Negative,35,20,773120,1514764800,1770067971,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/773120/capsule_231x87.jpg?t=1531380500,2018-01-01 00:00:00+00:00,2018,01/01/18
VOODOOWHISPERERCURSEOFALEGEND,Voodoo Whisperer Curse of a Legend,/game/voodoo-whisperer-curse-of-a-legend/,RGEM15qMdi5Ikwk2TXYC956PNmqWTDGN%2BEom6emuPN0%3D,1,108276,0.79,3.99,1,80.200501,0,Mixed,56,75,288830,1303948800,1770178745,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/288830/capsule_231x87.jpg?t=1759954080,2011-04-28 00:00:00+00:00,2011,04/28/11
STARDUSTVANGUARDS,Stardust Vanguards,/game/stardust-vanguards/,7UQY9psne1qV1Cmg2f9aBIGTlxopILRae8KvCt0ej8Y%3D,1,141356,0.79,3.99,1,80.200501,0,Very Positive,81,55,341530,1422576000,1770663696,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/341530/capsule_231x87.jpg?t=1716480310,2015-01-30 00:00:00+00:00,2015,01/30/15
GUNBOMBERS,Gun Bombers,/game/gun-bombers/,AKLe7lh03fn8uBKXpPcRuJRJpOc9MBX04UVK%2Bck4NVo%3D,1,147284,0.79,3.99,1,80.200501,0,Positive,91,35,416180,1474416000,1770667733,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/416180/capsule_231x87.jpg?t=1695963526,2016-09-21 00:00:00+00:00,2016,09/21/16
SPLITBULLET,SPLIT BULLET,/game/split-bullet/,YgzYbHhhWBhNE7CA9Z3ScQ1sw3TjXoMguVvwSvoHANg%3D,1,161366,0.79,3.99,1,80.200501,0,Very Positive,88,60,449450,1477872000,1770663484,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/449450/capsule_231x87.jpg?t=1727469233,2016-10-31 00:00:00+00:00,2016,10/31/16
DIGDOG,Dig Dog,/game/dig-dog/,wNq1pnn%2BgkeGLI61EOm%2FnAjQC3s6tUgPJE7b4Npy%2Feo%3D,1,177973,0.79,3.99,1,80.200501,0,Mostly Positive,76,69,655380,1518048000,1770668682,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/655380/capsule_231x87.jpg?t=1770686552,2018-02-08 00:00:00+00:00,2018,02/08/18
HOYEONJIGI,Hoyeonjigi,/game/hoyeonjigi/,tfiv%2Fm0BoujHxC9WeQ5uVbnoZ9%2FbDWkD3xPLQ2xxiO8%3D,1,194691,0.79,3.99,1,80.200501,0,Very Positive,85,64,952920,1541721600,1770663541,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/952920/capsule_231x87.jpg?t=1740487009,2018-11-09 00:00:00+00:00,2018,11/09/18
IKNOWEVERYTHING,I Know Everything,/game/i-know-everything/,n5%2Bd%2FCGq1QfQWEw0USovazrouvXOAQE8V%2BH0yJVGhSY%3D,1,202332,0.79,3.99,1,80.200501,0,Positive,80,21,1040310,1559865600,1770667843,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/1040310/capsule_231x87.jpg?t=1705141164,2019-06-07 00:00:00+00:00,2019,06/07/19
HIGHSCORE,HIGhSCORE,/game/high-score/,Nffgvd0VjcMlpWAVsPcINOjMQX%2B7%2BEIrd0YJdetFslE%3D,1,294025,0.79,3.99,1,80.200501,0,Positive,100,22,2136550,1734652800,1770062742,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2136550/capsule_231x87.jpg?t=1730909773,2024-12-20 00:00:00+00:00,2024,12/20/24
ORBOFFWORLDRESOURCEBASE,ORB: Off-World Resource Base,/game/orb-off-world-resource-base/,MNbwlTmLmiNhy3iAGJ%2BtsqBjHauvLGCvpXoEXZuVNpc%3D,1,4116,0.79,3.99,1,80.200501,68,Mostly Positive,76,99,281390,1036368000,1770156282,3.2,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/281390/capsule_231x87.jpg?t=1759943666,2002-11-04 00:00:00+00:00,2002,11/04/02
SIDMEIERSCIVILIZATIONIIICOMPLETE,Sid Meier's Civilization III Complete,/game/sid-meiers-civilization-iii-complete/,xlEDohIyzOqWVu220ngMGqKOVvTSpaBO1%2FG75nnr588%3D,1,211,0.99,4.99,1,80.160321,0,Very Positive,91,3943,3910,1095120000,1770320054,3.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/3910/capsule_231x87.jpg?t=1569013660,2004-09-14 00:00:00+00:00,2004,09/14/04
XTENSION,X: Tension,/game/x-tension/,n7AiuKpkfLa1cyKvYM7vWzvFt03pFmHFvn6JMzc7fko%3D,1,412,0.99,4.99,1,80.160321,0,Mostly Positive,77,94,2850,1286496000,1770329501,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2850/capsule_231x87.jpg?t=1762271546,2010-10-08 00:00:00+00:00,2010,10/08/10
PAINKILLERREDEMPTION,Painkiller Redemption,/game/painkiller-redemption-2011/,CNG%2BcMhloK3IbEVnYgxuPN1aaQ4xWRlyDsxI9C5W7dw%3D,1,547,0.99,4.99,1,80.160321,0,Mixed,47,580,65560,1298592000,1770333945,3.4,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/65560/capsule_231x87.jpg?t=1709653759,2011-02-25 00:00:00+00:00,2011,02/25/11
X2THETHREAT,X2: The Threat,/game/x2-the-threat/,mZmuKIU0OLIj3vhGQjL9YHQUVQ9xdNCbpodv8EqBVrY%3D,1,560,0.99,4.99,1,80.160321,72,Very Positive,83,430,2800,1070409600,1770324924,7.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2800/capsule_231x87.jpg?t=1762271718,2003-12-03 00:00:00+00:00,2003,12/03/03
NAILD,nail'd,/game/naild/,ruvVhpBiMPszNINNAWQ7ikpfXe2qrUEdAWYsmYgGaJE%3D,1,616,0.99,4.99,1,80.160321,69,Very Positive,81,1055,40380,1291075200,1770324112,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/40380/capsule_231x87.jpg?t=1570019041,2010-11-30 00:00:00+00:00,2010,11/30/10
WOLFENSTEIN3D,Wolfenstein 3D,/game/wolfenstein-3d/,PM7uVOMmODUr90pnEY84UTGBcewATgpM98YRDiHPvSs%3D,1,763,0.99,4.99,1,80.160321,0,Very Positive,92,2317,2270,705024000,1770075879,3.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/2270/capsule_231x87.jpg?t=1750784646,1992-05-05 00:00:00+00:00,1992,05/05/92
WIZARDRY7CRUSADERSOFTHEDARKSAVANT,Wizardry 7: Crusaders of the Dark Savant,,64Ohxw0NWT6WEDUvKymithA3JlRHJFcq5XBfsQNOWiI%3D,1,101581,0.99,4.99,1,80.160321,0,Very Positive,87,225,245430,0,1769886154,2.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/245430/capsule_231x87.jpg?t=1676665410,1970-01-01 00:00:00+00:00,1970,01/01/70
WIZARDRY6BANEOFTHECOSMICFORGE,Wizardry 6: Bane of the Cosmic Forge,,ARGQZjFJ69fGqBGrcov6hPgakk9ho4I%2BWKZjvZF%2Bu90%3D,1,101582,0.99,4.99,1,80.160321,0,Very Positive,80,202,245410,0,1769903236,2.7,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/245410/capsule_231x87.jpg?t=1676665371,1970-01-01 00:00:00+00:00,1970,01/01/70
GIANASISTERSTWISTEDDREAMSRISEOFTHEOWLVERLORD,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,/game/giana-sisters-twisted-dreams-rise-of-the-owlver/,Zr5jfr2XxA95Of5kCEFJ8dCr2YjdWA2cR74OWw1OJwg%3D,1,101631,0.99,4.99,1,80.160321,84,Very Positive,83,338,246960,1380153600,1770663308,8.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/246960/capsule_231x87.jpg?t=1736956676,2013-09-26 00:00:00+00:00,2013,09/26/13
POSTMASTER,Post Master,/game/post-master/,MHgJ7i6aa3KmVakEHfEcyxDgMIQyF5gfdfhDPBuvboI%3D,1,107292,0.99,4.99,1,80.160321,0,Mixed,48,161,275080,1394150400,1769751465,2.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/275080/capsule_231x87.jpg?t=1726150083,2014-03-07 00:00:00+00:00,2014,03/07/14
AVOIDSENSORYOVERLOAD,Avoid - Sensory Overload,/game/avoid-sensory-overload/,3rDKuP%2FJaKwPeM3dBghPZWnR5IwlqqIFOPULwM8X9XQ%3D,1,108275,0.99,4.99,1,80.160321,0,Very Positive,87,181,286660,1396915200,1770149853,3.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/286660/capsule_231x87.jpg?t=1759950655,2014-04-08 00:00:00+00:00,2014,04/08/14
FARMINGWORLD,Farming World,/game/farming-world/,8Br8XGYlTUDByGcVNRwZ4Kt4UJZTa0lj%2F3BnDgSfd5s%3D,1,108808,0.99,4.99,1,80.160321,0,Mixed,42,186,277500,1398988800,1769770423,2.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/277500/capsule_231x87.jpg?t=1687339123,2014-05-02 00:00:00+00:00,2014,05/02/14
THEATREOFTHEABSURD,Theatre Of The Absurd,/game/theatre-of-the-absurd/,hYtmiLrVGrTFUCN7b77c%2BhpuFiRsTHI8wWJqDm95RoQ%3D,1,109345,0.99,4.99,1,80.160321,0,Very Positive,80,219,299110,1335657600,1770151577,3.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/299110/capsule_231x87.jpg?t=1759954034,2012-04-29 00:00:00+00:00,2012,04/29/12
MILLIONAIREMANOR,Millionaire Manor,/game/millionaire-manor/,Omw2ZOLtI%2BnoYaBpqTuHaG1qfhEYdnoYcamoNSbSfOc%3D,1,109537,0.99,4.99,1,80.160321,0,Mixed,60,64,299180,1289865600,1770179103,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/299180/capsule_231x87.jpg?t=1759952969,2010-11-16 00:00:00+00:00,2010,11/16/10
HIPPOCAMPALTHEWHITESOFA,Hippocampal: The White Sofa,,sno6QwlwRWt1OwYZfUwANIIYUZitq6O7PkECQWZZWLo%3D,1,110551,0.99,4.99,1,80.160321,0,Mostly Negative,33,95,300900,0,1770179409,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/300900/capsule_231x87.jpg?t=1759952275,1970-01-01 00:00:00+00:00,1970,01/01/70
SALAMMBBATTLEFORCARTHAGE,Salammb: Battle for Carthage,,bQ6AnHdedBRuZITN1VuLTAm1K4jM%2Bht2Pc%2BItVArNTE%3D,1,111359,0.99,4.99,1,80.160321,0,Mostly Positive,73,69,301670,0,1770686443,0.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/301670/capsule_231x87.jpg?t=1569854770,1970-01-01 00:00:00+00:00,1970,01/01/70
ZOOPARK,Zoo Park,,9Y3GZnyiL1%2F3%2F8sOZzxsZBJaXxIdr7GKgVjUvboXxmg%3D,1,97319,0.99,4.99,1,80.160321,0,Mixed,58,177,307760,0,1769750678,2.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/307760/capsule_231x87.jpg?t=1726150198,1970-01-01 00:00:00+00:00,1970,01/01/70
TAXI,Taxi,/game/taxi-2014/,asnj4HFkh6J3mpMyX9WaN8JC4KXLLqDj5jjH2tDItvg%3D,1,122982,0.99,4.99,1,80.160321,0,Mixed,50,228,315550,1408665600,1769750621,2.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/315550/capsule_231x87.jpg?t=1726150225,2014-08-22 00:00:00+00:00,2014,08/22/14
HUNTERSOFTHEDEAD,Hunters Of The Dead,/game/hunters-of-the-dead/,kgQ4CiIZpF7JSmUyVCG0i9dfeL5JsegSkkntVeG57M8%3D,1,126242,0.99,4.99,1,80.160321,0,Mixed,65,123,318570,1409788800,1770178685,3.3,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/318570/capsule_231x87.jpg?t=1759943765,2014-09-04 00:00:00+00:00,2014,09/04/14
DARKSTONE,Darkstone,/game/darkstone/,UBmPIT4sWoKnbfLaOY95Q%2B5vK0RbbyM2P9Lb06OFtUQ%3D,1,87296,0.99,4.99,1,80.160321,0,Mostly Positive,78,466,320320,932947200,1770663255,4.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/320320/capsule_231x87.jpg?t=1569314512,1999-07-26 00:00:00+00:00,1999,07/26/99
BETTERLATETHANDEAD,Better Late Than Dead,/game/better-late-than-dead/,ZlibG88Gywf2sbJbx4CkqIPUF8DM37cWm7pm3f1FVic%3D,1,144931,0.99,4.99,1,80.160321,0,Mostly Negative,28,608,352950,1456963200,1769751822,2.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/352950/capsule_231x87.jpg?t=1726150318,2016-03-03 00:00:00+00:00,2016,03/03/16
PRETTYGIRLSMAHJONGSOLITAIRE,Pretty Girls Mahjong Solitaire,/game/pretty-girls-mahjong-solitaire/,awv%2FTEqbHaMlDL57%2FlgfT2gIttSGEK1jK%2FuEslld2R8%3D,1,145579,0.99,4.99,1,80.160321,0,Mostly Positive,76,540,393980,1440374400,1770691842,4.1,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/393980/capsule_231x87.jpg?t=1759959536,2015-08-24 00:00:00+00:00,2015,08/24/15
SHOPPEKEEP,Shoppe Keep,/game/shoppe-keep/,%2BhVwdS2ZJIhthGV8GUg1bV6iy1TtG%2BDD924D24Cz8%2Fk%3D,1,145276,0.99,4.99,1,80.160321,0,Mixed,68,1999,381120,1440028800,1769746305,2.6,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/381120/capsule_231x87.jpg?t=1726150362,2015-08-20 00:00:00+00:00,2015,08/20/15
CTUCOUNTERTERRORISMUNIT,CTU: Counter Terrorism Unit,/game/ctu-counter-terrorism-unit/,TntDi3ZZEI4L83MDgE%2FI0DtQzRriRJwat%2FWS%2Bu2VyVY%3D,1,152040,0.99,4.99,1,80.160321,0,Mostly Negative,31,38,397320,1461283200,1769751849,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/397320/capsule_231x87.jpg?t=1726150435,2016-04-22 00:00:00+00:00,2016,04/22/16
MEGAPOLIS,Megapolis,/game/pc/megapolis,EUzFgcQXlzYq4DCqKMeRhBx2lc6SqIKkay5uPGR%2BB00%3D,1,126653,0.99,4.99,1,80.160321,0,Mostly Positive,76,107,485080,1283472000,1770666948,4.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/485080/capsule_231x87.jpg?t=1737649284,2010-09-03 00:00:00+00:00,2010,09/03/10
EMILYISAWAYTOO,Emily is Away Too,/game/emily-is-away-too/,Y4ZK3UcAtoPbNFo9aVI56rf5TL7MI66iIsk2hPNBHxI%3D,1,169248,0.99,4.99,1,80.160321,81,Very Positive,93,3861,523780,1495756800,1770755990,8.8,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/523780/capsule_231x87.jpg?t=1572365609,2017-05-26 00:00:00+00:00,2017,05/26/17
STUNTKITEMASTERSVR,Stunt Kite Masters VR,/game/stunt-kite-masters-vr/,1OGx5X78wzkcStVfQen6h%2FTdI%2BTNmpqkkPzFvPedFsQ%3D,1,169812,0.99,4.99,1,80.160321,0,Positive,93,48,589280,1487116800,1770667406,0.0,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/589280/capsule_231x87.jpg?t=1726054677,2017-02-15 00:00:00+00:00,2017,02/15/17
BEANSTHECOFFEESHOPSIMULATOR,Beans: The Coffee Shop Simulator,/game/beans-the-coffee-shop-simulator/,xDl6DYKmsR1u14Kh8yIJyvILIl31si8mvpXUdeKkqCo%3D,1,170546,0.99,4.99,1,80.160321,0,Mixed,67,123,549240,1498780800,1770577889,3.9,https://shared.fastly.steamstatic.com/store_item_assets/steam/apps/549240/capsule_231x87.jpg?t=1746724062,2017-06-30 00:00:00+00:00,2017,06/30/17
